protocol,server.buf_size,server.rsp_size,client.buf_size,client.msg_size,num_samples,num_warmup_rounds,timeout_sec,act_sample_count,act_warmup_rounds,min,max,p99,p999,avg,median,q25,q75,lower_bound,upper_bound,num_outliers_lo,num_outliers_hi,outliers_lo,outliers_hi,scenario,instance_type,timestamp,git_hash,architecture_id
inet,1024,64,4194304,8,1000000,10000,10,499000,10000,13.545,40.775,20.239,30.087,19.625329,19.587,19.507,19.671,19.261,19.917,1234,9618,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,128,4194304,8,1000000,10000,10,502000,10000,8.306,57.002,20.155,30.48,19.52903,19.491,19.413,19.571,19.176,19.808,1552,9742,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,256,4194304,8,1000000,10000,10,498000,10000,7.902,43.911,20.264,30.656,19.659808,19.619,19.546,19.695,19.3225,19.9185,1452,13179,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,512,4194304,8,1000000,10000,10,496000,10000,8.12,344.757,20.262,30.946,19.737267,19.696,19.611,19.785,19.35,20.046,776,10865,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1024,4194304,8,1000000,10000,10,496000,10000,10.625,500.132,20.257,31.059,19.74595,19.704,19.62,19.793,19.3605,20.0525,1157,11739,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,2048,4194304,8,1000000,10000,10,486000,10000,15.572,52.656,20.736,30.763,20.150222,20.102,20.01,20.205,19.7175,20.4975,568,13961,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,4096,4194304,8,1000000,10000,10,473000,10000,14.789,45.162,21.297,32.039,20.694183,20.644,20.529,20.777,20.157,21.149,268,6994,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,8192,4194304,8,1000000,10000,10,462000,10000,15.967,45.099,21.733,31.899,21.154452,21.118,20.982,21.256,20.571,21.667,241,4897,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,16384,4194304,8,1000000,10000,10,443000,10000,16.864,43.725,22.667,33.479,22.059332,22.021,21.918,22.124,21.609,22.433,1329,6068,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,32768,4194304,8,1000000,10000,10,411000,10000,17.713,43.116,24.584,35.289,23.72723,23.682,23.585,23.781,23.291,24.075,1205,6570,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,65536,4194304,8,1000000,10000,10,340000,10000,24.828,503.347,30.092,40.96,28.610923,28.538,28.421,28.671,28.046,29.046,342,10655,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,131072,4194304,8,1000000,10000,10,294000,10000,27.882,57.318,35.209,45.694,32.898268,32.826,32.687,32.972,32.2595,33.3995,282,5505,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,262144,4194304,8,1000000,10000,10,224000,10000,38.181,80.822,46.682,57.449,42.818209,42.739,42.244,43.155,40.8775,44.5215,3,4055,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,524288,4194304,8,1000000,10000,10,143000,10000,58.723,108.259,70.646,84.327,65.353378,65.12,64.769,65.544,63.6065,66.7065,430,5369,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1048576,4194304,8,1000000,10000,10,67000,10000,127.917,1976.329,144.424,177.973,130.898675,130.467,130.037,130.944,128.6765,132.3045,44,3481,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,36864,4194304,8,1000000,10000,10,403000,10000,18.853,103.985,25.127,35.984,24.192603,24.138,24.028,24.259,23.6815,24.6055,504,7418,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,69632,4194304,8,1000000,10000,10,335000,10000,23.145,103.528,30.49,40.963,28.980106,28.92,28.813,29.034,28.4815,29.3655,782,6735,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,40960,4194304,8,1000000,10000,10,396000,10000,19.933,102.594,25.56,36.196,24.614976,24.562,24.445,24.692,24.0745,25.0625,371,6065,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,73728,4194304,8,1000000,10000,10,334000,10000,27.211,52.842,30.55,41.296,29.097231,29.037,28.911,29.172,28.5195,29.5635,316,5309,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,45056,4194304,8,1000000,10000,10,390000,10000,19.052,507.663,26.034,36.638,25.022614,24.977,24.845,25.108,24.4505,25.5025,516,5429,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,77824,4194304,8,1000000,10000,10,330000,10000,24.605,51.866,30.971,41.852,29.399913,29.343,29.212,29.475,28.8175,29.8695,678,5262,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,49152,4194304,8,1000000,10000,10,384000,10000,19.286,43.904,26.462,37.206,25.398403,25.349,25.253,25.448,24.9605,25.7405,990,6957,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,81920,4194304,8,1000000,10000,10,330000,10000,25.849,51.284,31.032,41.688,29.441306,29.383,29.261,29.509,28.889,29.881,575,5372,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
vsock,1024,64,4194304,8,1000000,10000,10,115000,10000,71.306,959.76,88.153,691.776,80.056232,77.658,76.335,78.778,72.6705,82.4425,3,2299,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,128,4194304,8,1000000,10000,10,116000,10000,72.815,1360.393,85.833,679.923,79.419664,77.616,76.358,78.253,73.5155,81.0955,31,4261,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,256,4194304,8,1000000,10000,10,117000,10000,71.595,1002.945,82.9,479.331,78.242209,77.391,76.133,77.995,73.34,80.788,73,3929,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,512,4194304,8,1000000,10000,10,114000,10000,72.326,1939.083,91.507,715.687,80.665106,77.682,76.384,78.785,72.7825,82.3865,2,2624,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1024,4194304,8,1000000,10000,10,116000,10000,71.729,1079.025,87.141,722.678,79.561386,77.558,76.336,78.099,73.6915,80.7435,90,4008,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,2048,4194304,8,1000000,10000,10,111000,10000,71.841,1135.276,167.331,766.275,82.304987,77.806,76.562,78.355,73.8725,81.0445,56,4072,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,4096,4194304,8,1000000,10000,10,115000,10000,72.316,1106.751,84.488,200.653,78.970169,78.26,77.065,79.538,73.3555,83.2475,4,1648,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,8192,4194304,8,1000000,10000,10,108000,10000,65.559,1040.61,98.816,713.8,85.349667,82.213,80.943,83.249,77.484,86.708,300,4666,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,16384,4194304,8,1000000,10000,10,91000,10000,66.481,940.248,579.922,780.602,98.971912,86.293,83.83,91.566,72.226,103.17,75,3268,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,32768,4194304,8,1000000,10000,10,72000,10000,100.008,1089.443,582.58,805.363,121.883222,112.615,111.501,113.517,108.477,116.541,3944,3734,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,65536,4194304,8,1000000,10000,10,26000,10000,126.878,1114.971,810.386,896.797,283.524487,146.259,144.547,429.468,126.878,856.8495,0,87,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,131072,4194304,8,1000000,10000,10,7000,10000,199.256,1001.346,897.018,954.761,639.533977,678.597,552.489,772.948,221.8005,1001.346,63,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,262144,4194304,8,1000000,10000,10,3000,10000,416.792,3055.109,1031.977,1343.747,807.080225,812.41,747.827,882.919,545.189,1085.557,55,9,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,524288,4194304,8,1000000,10000,10,6300,700,645.971,3616.114,1910.717,1982.983,1634.701652,1666.751,1539.818,1769.224,1195.709,2113.333,159,2,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,1048576,4194304,8,1000000,10000,10,3600,400,1621.688,4322.861,3739.503,3839.699,3300.592867,3349.529,3159.88,3500.09,2649.565,4010.405,103,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,36864,4194304,8,1000000,10000,10,60000,10000,88.788,1622.406,706.993,808.306,138.950645,117.014,116.007,118.117,112.842,121.282,3438,5697,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,69632,4194304,8,1000000,10000,10,22000,10000,134.09,1649.46,819.92,902.014,303.574269,151.244,148.983,489.486,134.09,1000.2405,0,2,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,40960,4194304,8,1000000,10000,10,57000,10000,96.4,1805.143,739.614,832.677,152.014305,120.87,119.553,122.097,115.737,125.913,6767,5765,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,73728,4194304,8,1000000,10000,10,21000,10000,135.568,2033.628,829.88,905.775,331.984553,155.337,151.966,556.08,135.568,1162.251,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,45056,4194304,8,1000000,10000,10,44000,10000,103.429,1196.917,757.55,823.151,173.610536,124.965,123.211,126.443,118.363,131.291,4627,6069,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,77824,4194304,8,1000000,10000,10,18000,10000,136.066,990.573,832.178,916.724,382.184015,269.551,157.349,619.256,136.066,990.573,0,0,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,49152,4194304,8,1000000,10000,10,46000,10000,114.59,1863.614,754.335,834.302,183.305525,128.898,127.558,130.767,122.7445,135.5805,4253,7247,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
vsock,1024,81920,4194304,8,1000000,10000,10,18000,10000,147.42,1751.638,843.702,909.744,370.806492,183.946,160.616,598.739,147.42,1255.9235,0,1,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,2
inet,1024,64,4194304,8,1000000,10000,10,502000,10000,7.764,41.819,20.077,30.13,19.539213,19.5,19.424,19.581,19.1885,19.8165,838,9906,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,128,4194304,8,1000000,10000,10,501000,10000,7.615,38.592,20.267,30.189,19.553793,19.513,19.434,19.597,19.1895,19.8415,1120,10413,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,256,4194304,8,1000000,10000,10,500000,10000,7.811,39.416,20.193,30.412,19.600542,19.562,19.475,19.653,19.208,19.92,1019,10513,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,512,4194304,8,1000000,10000,10,498000,10000,13.266,43.919,20.249,30.538,19.689827,19.649,19.568,19.734,19.319,19.983,1170,11923,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1024,4194304,8,1000000,10000,10,496000,10000,12.997,508.967,20.349,30.94,19.752566,19.707,19.618,19.803,19.3405,20.0805,807,11665,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,2048,4194304,8,1000000,10000,10,484000,10000,10.776,42.974,20.847,30.658,20.216707,20.167,20.07,20.279,19.7565,20.5925,616,12054,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,4096,4194304,8,1000000,10000,10,473000,10000,13.243,40.826,21.407,32.111,20.710012,20.655,20.542,20.794,20.164,21.172,277,6940,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,8192,4194304,8,1000000,10000,10,463000,10000,15.343,42.02,21.854,32.319,21.149016,21.11,20.977,21.246,20.5735,21.6495,248,5387,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,16384,4194304,8,1000000,10000,10,446000,10000,16.537,46.751,22.731,33.303,21.912519,21.87,21.767,21.975,21.455,22.287,1204,7140,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,32768,4194304,8,1000000,10000,10,413000,10000,16.633,500.172,24.68,35.062,23.641603,23.593,23.498,23.693,23.2055,23.9855,928,7439,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,65536,4194304,8,1000000,10000,10,342000,10000,23.738,47.435,30.099,40.852,28.431197,28.374,28.267,28.483,27.943,28.807,1280,6517,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,131072,4194304,8,1000000,10000,10,293000,10000,28.919,54.975,35.729,45.965,33.013933,32.942,32.802,33.086,32.376,33.512,533,5650,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,262144,4194304,8,1000000,10000,10,224000,10000,36.975,140.253,46.812,58.476,42.820672,42.698,42.265,43.135,40.96,44.44,3,4344,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,524288,4194304,8,1000000,10000,10,142000,10000,57.892,107.37,71.188,85.961,65.631046,65.4,65.059,65.795,63.955,66.899,554,5420,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,1048576,4194304,8,1000000,10000,10,67000,10000,127.529,206.145,143.511,186.51,131.295852,130.889,130.516,131.302,129.337,132.481,226,3496,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,36864,4194304,8,1000000,10000,10,403000,10000,19.644,42.213,25.164,35.982,24.225093,24.169,24.067,24.285,23.74,24.612,435,7892,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,69632,4194304,8,1000000,10000,10,334000,10000,25.609,76.572,30.576,41.457,29.065694,29.007,28.897,29.121,28.561,29.457,843,5753,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,40960,4194304,8,1000000,10000,10,396000,10000,20.095,43.703,25.68,36.346,24.62283,24.572,24.466,24.684,24.139,25.011,466,6160,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,73728,4194304,8,1000000,10000,10,332000,10000,26.36,52.927,30.86,41.588,29.263361,29.205,29.081,29.332,28.7045,29.7085,664,5537,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,45056,4194304,8,1000000,10000,10,388000,10000,20.067,522.857,26.089,36.453,25.107004,25.064,24.926,25.2,24.515,25.611,351,4966,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,77824,4194304,8,1000000,10000,10,330000,10000,26.696,53.956,30.927,41.749,29.455411,29.4,29.26,29.542,28.837,29.965,737,5095,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,49152,4194304,8,1000000,10000,10,384000,10000,19.261,59.583,26.41,37.246,25.386354,25.341,25.234,25.447,24.9145,25.7665,1280,5999,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
inet,1024,81920,4194304,8,1000000,10000,10,327000,10000,25.217,52.868,31.4,41.93,29.694392,29.633,29.521,29.75,29.1775,30.0935,572,5675,,,single_instance,c6in.8xlarge,2025-03-12 10:28:18,b07302b,1
